"mem_signup_month","num_days_as_member","acquisition_source","days_between_first_and_second_order","days_between_second_and_third_order","days_between_third_and_fourth_order","days_between_fourth_and_fifth_order","spicy_preference_index","sweet_preference_index","tart_preference_index","has_purchased_a_limited_edition_sku","has_spent_more_than_50_dollars"
1,321,"unknown",106,75,43,0,0.0275,0.462,0.3103,1,1
1,320,"unknown",0,0,0,0,0,0.35,0.125,0,0
12,349,"podcast",66,186,0,0,0.032,0.352,0.34,0,1
12,353,"podcast",34,0,0,0,0,0.6363,0.409,0,0
12,349,"friends/family",8,2,0,0,0.0818,0.2818,0.3409,1,1
12,349,"facebook",32,98,0,0,0.3529,0.2,0.3529,0,1
11,360,"friends/family",0,0,0,0,0.0888,0.1111,0.3333,1,0
1,323,"catalog/mailer",15,36,21,54,0.0964,0.2964,0.375,1,1
12,345,"friends/family",6,0,0,0,0.02,0.32,0.45,0,0
12,342,"facebook",0,0,0,0,0,0.35,0.125,0,0
1,321,"friends/family",32,95,170,0,0.16,0.3,0.225,0,1
11,358,"unknown",0,0,0,0,0,0.48,0.3,1,0
12,344,"podcast",31,0,0,0,0.0125,0.3375,0.2812,1,1
12,349,"friends/family",243,94,0,0,0.0863,0.4363,0.2613,1,1
12,352,"friends/family",7,0,0,0,0,0.44,0.4,0,0
12,341,"youtube",35,0,0,0,0,0.5304,0.2826,0,0
11,358,"youtube",52,0,0,0,0,0.475,0.1875,0,0
11,357,"friends/family",45,2,24,0,0.1703,0.4148,0.2407,0,1
12,333,"friends/family",0,0,0,0,0,0.6,0.3,0,0
12,345,"youtube",0,0,0,0,0,0.52,0.3,0,0
12,345,"unknown",0,0,0,0,0,0.275,0.3125,1,0
12,334,"unknown",0,0,0,0,0,0.6285,0.3571,0,0
12,335,"podcast",0,0,0,0,0.1142,0.2,0.2857,0,0
1,325,"friends/family",11,19,0,0,0.047,0.4117,0.3823,1,1
12,351,"unknown",2,0,0,0,0,0.4133,0.3,0,0
12,347,"friends/family",0,0,0,0,0.1,0.4,0.3125,0,0
1,321,"unknown",0,0,0,0,0,0.35,0.125,0,0
1,324,"podcast",0,0,0,0,0,0.5111,0.3888,0,0
11,363,"facebook",54,31,28,52,0.0936,0.4329,0.3544,1,1
12,353,"google",76,176,0,0,0.0642,0.3928,0.3214,1,1
12,327,"podcast",0,0,0,0,0,0.475,0.25,0,0
12,355,"unknown",0,0,0,0,0,0.6,0.4,0,0
12,351,"podcast",0,0,0,0,0.1666,0.4666,0.4166,0,0
11,360,"podcast",49,41,91,107,0.1391,0.2695,0.1956,1,1
11,365,"radio",0,0,0,0,0.1666,0.2666,0.3611,0,1
1,321,"podcast",44,0,0,0,0.1368,0.3263,0.3684,0,0
1,323,"unknown",219,0,0,0,0.0375,0.4625,0.0937,0,1
12,327,"friends/family",0,0,0,0,0,0.5333,0.3333,0,0
12,333,"friends/family",0,0,0,0,0,0.6,0.4166,0,0
12,344,"friends/family",84,0,0,0,0.0416,0.3583,0.3333,1,0
11,366,"podcast",0,0,0,0,0,0.46,0.25,0,0
12,347,"friends/family",114,79,149,0,0.1652,0.4608,0.326,1,1
12,350,"friends/family",0,0,0,0,0.125,0.175,0.3125,1,0
12,351,"friends/family",9,5,5,13,0.0734,0.4101,0.3797,1,1
11,364,"podcast",0,0,0,0,0,0.35,0.125,0,0
11,362,"unknown",72,32,29,81,0.1857,0.3571,0.1785,0,1
12,348,"unknown",0,0,5,0,0.085,0.22,0.3375,0,1
11,359,"unknown",0,0,0,0,0.25,0.2,0.3125,0,0
1,324,"friends/family",0,0,0,0,0,0.6,0.3888,0,0
12,356,"friends/family",0,0,0,0,0.125,0.325,0.4375,0,0
12,343,"unknown",14,88,0,0,0.0416,0.3916,0.3125,1,1
1,320,"youtube",0,0,0,0,0.1111,0.2222,0.2222,0,0
11,363,"youtube",123,0,0,0,0,0.3555,0.4166,0,1
12,326,"friends/family",155,0,0,0,0.0727,0.509,0.409,0,0
12,349,"facebook",66,163,0,0,0.0666,0.3866,0.3333,1,1
12,333,"friends/family",25,35,30,27,0.043,0.4307,0.3076,0,1
12,351,"youtube",32,0,0,0,0.0952,0.1809,0.2857,1,1
12,328,"unknown",0,0,0,0,0.16,0.36,0.5,0,0
12,353,"facebook",0,0,0,0,0,0.4,0.375,0,0
12,349,"friends/family",0,0,0,0,0,0.4888,0.3888,0,0
11,359,"unknown",0,0,0,0,0.1,0.425,0.4375,0,0
12,352,"friends/family",0,0,0,0,0.0714,0.3285,0.3214,1,0
12,337,"unknown",0,0,0,0,0,0.4,0.3333,0,0
12,341,"unknown",0,0,0,0,0.1111,0.4,0.4444,0,0
12,349,"unknown",0,0,0,0,0.125,0.175,0.3125,1,0
1,322,"podcast",73,124,68,0,0.1727,0.2909,0.2727,0,1
12,340,"unknown",273,0,0,0,0,0,0.5,0,0
1,320,"podcast",31,66,0,0,0.3333,0.2,0.1904,0,1
12,351,"unknown",133,0,0,0,0.0392,0.3176,0.3529,0,1
12,340,"friends/family",2,40,10,0,0,0.3272,0.1818,1,1
12,353,"unknown",132,104,83,0,0.04,0.456,0.3,0,1
11,360,"friends/family",0,0,0,0,0,0.76,0.5,0,0
11,358,"friends/family",46,98,0,0,0.0769,0.2307,0.3846,0,0
12,337,"friends/family",55,129,0,0,0.2315,0.3263,0.2368,1,1
11,360,"unknown",0,0,0,0,0,0.35,0.25,0,0
12,341,"facebook",0,0,0,0,0.1714,0.4,0.3571,0,0
11,363,"friends/family",20,0,0,0,0.1,0.3,0.5,0,0
12,339,"friends/family",0,0,0,0,0.0666,0.4166,0.3333,0,0
12,353,"friends/family",60,253,0,0,0.0857,0.4857,0.4285,1,1
12,338,"podcast",192,125,0,0,0,0.438,0.3095,1,1
12,347,"facebook",0,0,0,0,0,0.4857,0.3571,0,0
12,352,"unknown",198,128,0,0,0.1052,0.5684,0.2105,1,1
12,354,"podcast",0,0,0,0,0,0.575,0.375,0,0
11,364,"unknown",83,0,103,0,0.1733,0.4133,0.4,0,1
12,336,"friends/family",0,0,0,0,0.0888,0.0666,0.1666,1,0
11,359,"unknown",0,0,0,0,0,0.525,0.375,0,0
12,352,"friends/family",0,0,0,0,0.2,0.28,0.2,0,0
12,345,"unknown",35,35,0,0,0.075,0.2833,0.2083,1,1
12,353,"friends/family",0,0,0,0,0,0.4,0.3333,0,0
12,328,"unknown",0,0,0,0,0,0.35,0.125,0,0
1,324,"youtube",0,0,0,0,0,0.325,0.375,0,0
11,361,"podcast",0,0,0,0,0.25,0.2,0.3125,0,0
12,330,"youtube",0,0,0,0,0,0.525,0.1875,0,0
12,342,"unknown",0,0,0,0,0,0.56,0.4,0,0
12,341,"unknown",0,0,0,0,0.04,0.16,0.4,0,0
12,328,"friends/family",0,0,0,0,0.125,0.3,0.375,0,0
12,350,"friends/family",89,121,0,0,0,0.7066,0.3333,0,0
12,337,"friends/family",0,0,0,0,0.0888,0.3333,0.2222,0,0
12,327,"unknown",226,0,0,0,0,0.5285,0.25,0,0
12,334,"friends/family",152,0,0,0,0.0666,0.3833,0.375,1,0
12,350,"friends/family",0,0,0,0,0.2,0.2,0.375,0,0
12,350,"facebook",0,0,0,0,0.125,0.175,0.3125,1,0
12,338,"podcast",0,0,0,0,0,0.4285,0.3095,0,1
1,322,"blog",0,0,0,0,0,0.48,0.2,0,0
1,320,"podcast",0,0,0,0,0.1,0.325,0.3125,1,0
12,344,"unknown",0,0,0,0,0,0.8333,0.4166,0,0
12,353,"google",0,0,0,0,0.0555,0.2222,0.3055,1,1
12,353,"google",42,12,0,0,0.2,0.4608,0.4347,0,1
12,352,"facebook",0,0,0,0,0,0.525,0.3125,0,0
12,331,"unknown",0,0,0,0,0,0.16,0.3,0,0
12,342,"podcast",23,62,60,0,0.1466,0.3066,0.2333,1,1
12,353,"unknown",0,0,0,0,0,0.2,0.25,0,0
12,349,"friends/family",0,0,0,0,0,0.0888,0.1666,0,0
11,357,"friends/family",6,31,192,0,0.1629,0.3703,0.3333,0,1
11,359,"youtube",0,0,0,0,0.2,0.1555,0.2222,1,0
11,357,"facebook",0,0,0,0,0,0.32,0.3,0,0
12,348,"unknown",0,0,0,0,0.1,0.225,0.3125,1,0
12,349,"friends/family",60,0,0,0,0.225,0.275,0.2812,1,0
12,327,"podcast",0,0,0,0,0.1333,0.5,0.3333,0,0
11,359,"friends/family",0,0,0,0,0.0888,0.4222,0.5,0,0
12,335,"facebook",0,0,0,0,0,0.5777,0.4444,0,0
12,345,"unknown",0,0,0,0,0.0888,0.3333,0.3333,0,0
12,350,"friends/family",24,0,0,0,0,0.5909,0.3863,0,0
1,323,"friends/family",10,22,0,0,0.25,0.1916,0.3125,1,1
12,356,"friends/family",0,0,0,0,0,0.4,0.4375,0,0
12,343,"friends/family",0,0,0,0,0,0.575,0.5,0,0
12,337,"friends/family",80,0,0,0,0,0.6,0.25,0,0
12,356,"friends/family",0,0,0,0,0.2,0.2,0.2,0,0
11,362,"unknown",0,0,0,0,0,0.7333,0.5,0,0
12,328,"unknown",0,0,0,0,0,0.35,0.125,0,0
12,351,"unknown",44,145,0,0,0.0428,0.4285,0.3392,1,1
12,350,"podcast",0,0,0,0,0.0714,0.1428,0.2857,1,0
11,359,"unknown",23,0,0,0,0.04,0.19,0.275,1,1
12,340,"friends/family",0,0,0,0,0,0.5,0.25,0,0
1,322,"friends/family",71,0,0,0,0,0.32,0.4,1,0
12,341,"friends/family",0,0,0,0,0.0181,0.4727,0.409,0,0
1,325,"unknown",0,0,0,0,0,0.2857,0.2857,0,0
12,348,"friends/family",34,57,34,0,0.0095,0.3904,0.3571,0,0
12,330,"blog",0,0,0,0,0.1111,0.0222,0.1111,1,0
1,321,"unknown",0,0,0,0,0,0.35,0.125,0,0
12,327,"unknown",0,0,0,0,0.0285,0.1428,0.2142,0,0
12,329,"unknown",0,0,0,0,0,0.5,0.5,0,0
12,329,"facebook",19,77,0,0,0.115,0.495,0.3375,1,1
12,341,"friends/family",3,8,0,0,0.0571,0.1809,0.238,0,1
1,321,"unknown",0,0,0,0,0,0.2857,0.0714,0,0
12,350,"podcast",42,149,0,0,0.074,0.3037,0.2962,1,1
12,341,"friends/family",0,0,0,0,0.025,0.425,0.3125,0,0
12,342,"youtube",0,0,0,0,0,0.275,0.3125,1,0
11,357,"friends/family",0,0,0,0,0,0.45,0.375,0,0
1,324,"unknown",0,0,0,0,0,0.35,0.125,0,0
11,358,"unknown",0,0,0,0,0,0.1555,0.2777,0,0
11,358,"facebook",0,205,85,0,0,0.5,0.2884,1,1
12,350,"unknown",0,0,0,0,0.04,0.04,0.4,0,0
12,342,"unknown",131,190,0,0,0,0.625,0.3125,0,1
12,332,"facebook",0,0,0,0,0.1142,0.5285,0.3214,0,0
12,345,"friends/family",51,86,73,0,0.1032,0.4838,0.3387,0,1
12,340,"unknown",31,0,0,0,0,0.3764,0.3235,1,0
1,323,"podcast",51,0,0,0,0.1333,0.4666,0.4166,1,0
12,332,"friends/family",0,0,0,0,0.1,0.425,0.125,1,0
1,321,"unknown",32,0,0,0,0.0869,0.2956,0.3478,0,1
11,357,"facebook",47,52,66,0,0.0193,0.3741,0.3064,0,1
12,355,"unknown",273,0,0,0,0.05,0.475,0.375,0,0
12,350,"friends/family",0,0,0,0,0.1,0.3,0.5,0,0
11,357,"friends/family",0,0,0,0,0.125,0.2,0.3125,1,0
12,355,"podcast",0,0,0,0,0,0.9,0.5,0,0
12,356,"friends/family",105,0,0,0,0.075,0.3583,0.302,1,1
11,358,"friends/family",28,0,0,0,0.1,0.3777,0.3888,0,1
11,362,"unknown",0,0,0,0,0.0714,0.4571,0.3571,0,0
12,328,"friends/family",0,0,0,0,0,0.6285,0.3571,0,0
1,320,"youtube",0,0,0,0,0,0.6727,0.3636,0,0
11,365,"unknown",7,34,0,0,0.1888,0.2333,0.3055,1,1
12,353,"unknown",70,22,193,35,0,0.4176,0.3088,0,1
1,321,"podcast",60,0,0,0,0.15,0.5,0.4166,0,0
12,334,"friends/family",0,0,0,0,0,0.575,0.3125,0,0
12,334,"facebook",0,0,0,0,0.2,0.35,0.25,0,0
1,321,"unknown",0,0,0,0,0,0.35,0.125,0,0
12,352,"unknown",10,0,0,0,0.0714,0.3285,0.2857,1,1
1,320,"friends/family",0,0,0,0,0,0.375,0.3125,0,0
1,321,"unknown",26,42,41,72,0.2473,0.2894,0.25,1,1
12,351,"facebook",0,0,0,0,0,0.2,0.2857,1,0
12,340,"friends/family",0,0,0,0,0,0.6,0,0,0
12,349,"friends/family",0,0,0,0,0,0.42,0.2,0,0
1,320,"blog",62,29,0,0,0,0.5666,0.4166,0,0
12,336,"unknown",25,20,14,18,0.0521,0.3652,0.3043,1,1
12,341,"friends/family",29,281,0,0,0.0631,0.3894,0.3684,0,1
12,350,"friends/family",0,21,42,0,0.1307,0.3153,0.3846,0,1
12,339,"friends/family",6,0,0,0,0.0625,0.325,0.25,1,0
12,342,"friends/family",0,0,0,0,0,0.275,0.3125,1,0
12,346,"friends/family",0,0,0,0,0,0.1777,0.2222,0,0
12,326,"podcast",25,34,66,70,0.1733,0.4,0.35,1,1
1,321,"unknown",0,0,0,0,0,0.35,0.125,0,0
12,351,"friends/family",44,0,0,0,0.1,0.32,0.35,0,0
12,352,"unknown",92,105,58,67,0.2,0.1565,0.1739,1,1
11,357,"facebook",0,0,0,0,0.1428,0,0.0714,0,0
11,358,"unknown",0,0,0,0,0,0.344,0.26,0,1
12,341,"blog",12,18,6,17,0.005,0.61,0.35,0,1
12,326,"youtube",195,0,0,0,0,0.5466,0.2333,1,0
12,328,"facebook",0,0,0,0,0,0.35,0.125,0,0
12,330,"podcast",5,17,12,23,0.1662,0.2935,0.3116,1,1
12,327,"unknown",0,0,0,0,0,0.6,0.5,0,0
12,333,"unknown",0,0,0,0,0,0,0.5,0,0
12,349,"friends/family",0,0,0,0,0,0.4571,0.4285,0,0
12,348,"friends/family",51,238,0,0,0.55,0.2,0.375,0,1
12,350,"facebook",0,9,5,14,0.0772,0.3363,0.3409,0,1
1,322,"friends/family",0,0,0,0,0,0.4333,0.25,0,0
11,358,"unknown",0,0,0,0,0.3333,0.2666,0.3333,0,0
1,321,"friends/family",0,0,0,0,0.1,0.375,0.375,0,0
12,344,"friends/family",265,0,0,0,0,0.4,0.2857,0,0
12,354,"facebook",0,0,0,0,0,0.325,0.3125,0,0
12,327,"friends/family",195,0,0,0,0.0153,0.5076,0.3076,0,0
12,334,"podcast",0,0,0,0,0,0.3333,0.25,0,0
11,358,"unknown",108,230,17,0,0.19,0.37,0.325,1,1
12,351,"unknown",158,136,0,0,0.1142,0.4285,0.2857,0,1
12,352,"friends/family",42,142,0,0,0.1437,0.4375,0.2656,1,1
12,344,"podcast",32,66,0,0,0,0.45,0.3333,0,0
12,349,"youtube",0,0,0,0,0,0.5,0.375,0,0
1,321,"unknown",33,26,0,0,0,0.4952,0.2857,0,1
12,340,"unknown",30,81,12,29,0.0457,0.4457,0.2904,1,1
12,332,"youtube",64,127,125,0,0.1944,0.35,0.3333,1,1
12,356,"unknown",28,10,40,33,0.0103,0.3793,0.2931,0,1
12,336,"radio",0,0,6,215,0.0051,0.3897,0.2307,1,1
12,345,"friends/family",130,0,0,0,0.0166,0.2666,0.2916,0,0
12,342,"podcast",20,68,144,0,0.2187,0.45,0.2656,1,1
12,344,"unknown",10,37,46,105,0,0.37,0.45,1,1
1,321,"unknown",192,121,0,0,0,0.4933,0.3333,0,1
1,320,"unknown",0,0,0,0,0,0.525,0.125,0,0
12,354,"youtube",68,60,63,0,0,0.63,0.325,0,1
12,327,"friends/family",0,0,0,0,0.36,0.24,0.3,0,0
1,324,"unknown",123,78,0,0,0.047,0.4705,0.2941,0,1
12,342,"unknown",33,33,0,0,0.05,0.41,0.25,0,1
11,366,"friends/family",16,0,0,0,0.1,0.375,0.1875,0,0
11,357,"friends/family",167,86,34,0,0.1272,0.4545,0.2954,0,1
12,336,"facebook",78,0,0,0,0.1,0.325,0.1875,0,0
11,357,"facebook",0,0,0,0,0,0.26,0.35,0,0
12,342,"unknown",176,0,0,0,0.34,0.3,0.35,0,0
1,320,"friends/family",0,0,0,0,0.1,0.5,0.4375,0,0
12,341,"facebook",129,125,43,0,0,0.5642,0.2857,0,1
12,353,"podcast",43,27,87,0,0.131,0.4275,0.3275,1,1
12,343,"friends/family",11,0,0,0,0.04,0.49,0.325,0,0
12,348,"unknown",15,0,0,0,0,0.2,0.3928,0,0
12,350,"friends/family",0,0,0,0,0,0.64,0.5,0,0
12,334,"facebook",0,0,28,59,0.0276,0.44,0.3923,1,1
12,330,"unknown",0,0,0,0,0.0727,0.2727,0.2272,1,0
1,321,"unknown",0,0,0,0,0,0.35,0.125,0,0
12,347,"friends/family",0,0,0,0,0.1,0.38,0.25,0,0
11,358,"friends/family",121,0,0,0,0.1818,0.3636,0.3181,0,0
11,358,"unknown",0,0,0,0,0.1333,0.3666,0.3333,0,0
12,339,"unknown",0,24,62,0,0.0666,0.3696,0.3636,1,1
12,337,"friends/family",0,0,0,0,0,0.4,0.4,0,0
12,342,"friends/family",0,133,0,0,0.112,0.392,0.5,0,1
1,323,"youtube",20,0,0,0,0.0105,0.3894,0.2631,1,0
12,326,"unknown",0,0,0,0,0.2,0.35,0.5,0,0
11,359,"unknown",15,9,26,52,0.0571,0.7,0.3571,0,1
12,328,"unknown",0,0,0,0,0,0.35,0.125,0,0
12,329,"youtube",0,0,0,0,0,0.35,0.125,0,0
1,323,"friends/family",284,0,0,0,0.2,0.52,0.35,0,1
1,321,"unknown",0,0,0,0,0.1,0.375,0.375,0,0
12,340,"facebook",0,0,0,0,0.0285,0.2,0.3571,0,0
12,328,"unknown",21,13,0,0,0.025,0.4875,0.2812,0,1
12,344,"podcast",53,88,153,0,0.04,0.648,0.38,0,1
12,355,"unknown",0,0,0,0,0.1111,0.2666,0.3333,0,0
12,352,"friends/family",0,0,0,0,0,0.3666,0.3333,0,0
12,342,"friends/family",7,32,0,0,0.0625,0.375,0.3437,0,1
12,356,"podcast",0,0,0,0,0.1636,0.2181,0.3181,0,0
12,349,"facebook",196,0,0,0,0.1733,0.4311,0.3666,0,1
11,359,"friends/family",0,0,0,0,0.1538,0.2,0.3461,0,0
12,347,"facebook",0,0,0,0,0,0.275,0.3125,1,0
12,334,"facebook",0,0,0,0,0,0.4666,0.3333,0,0
11,359,"unknown",0,0,0,0,0.4,0,0.4,0,0
12,350,"friends/family",0,0,0,0,0,0.425,0.3125,0,0
12,346,"friends/family",0,0,0,0,0.1142,0.4,0.4285,0,0
12,329,"friends/family",0,0,0,0,0.025,0.6,0.3125,0,0
12,331,"facebook",9,26,224,0,0.0545,0.4363,0.2727,0,1
1,320,"podcast",12,16,20,55,0.0437,0.3312,0.3281,0,1
12,347,"friends/family",0,0,0,0,0,0.5,0.375,1,0
11,364,"youtube",14,48,177,0,0,0.456,0.42,0,1
1,320,"catalog/mailer",16,22,15,18,0.1802,0.2985,0.2464,0,1
1,321,"youtube",0,0,0,0,0.0666,0.3,0.25,0,0
11,362,"unknown",95,0,0,0,0,0.25,0.375,0,0
1,321,"friends/family",0,0,0,0,0.0615,0.3692,0.2692,0,0
12,331,"friends/family",0,0,0,0,0,0.3,0.25,0,0
1,325,"facebook",0,0,0,0,0,0.5,0.25,0,0
12,349,"unknown",15,0,0,0,0,0.35,0.3333,0,1
11,358,"unknown",293,0,0,0,0,0.4266,0.4,0,1
12,345,"facebook",0,0,0,0,0,0.3555,0.3333,0,0
12,348,"unknown",38,0,107,0,0.0181,0.4636,0.375,0,1
11,364,"podcast",73,38,23,21,0.0333,0.3333,0.3181,0,1
12,344,"friends/family",0,0,0,0,0.1142,0.3714,0.3571,0,0
12,354,"friends/family",0,0,0,0,0.25,0.25,0.5,0,0
12,349,"friends/family",1,6,7,1,0,0.52,0.32,1,1
11,358,"friends/family",4,45,23,52,0.175,0.2875,0.3906,0,1
12,344,"blog",0,0,0,0,0,0.1666,0.25,1,0
11,366,"facebook",10,51,39,126,0,0.37,0.2875,0,1
1,321,"friends/family",47,139,0,0,0.2777,0.4555,0.4166,0,1
11,361,"youtube",42,1,0,0,0.1375,0.2375,0.2812,0,1
12,343,"facebook",7,2,4,3,0.116,0.292,0.32,1,1
12,327,"unknown",68,38,52,60,0.3703,0.3629,0.3518,0,1
1,324,"youtube",28,49,114,0,0.009,0.6,0.2727,0,1
12,328,"unknown",0,0,0,0,0,0.5428,0.2857,0,0
12,349,"friends/family",18,0,0,0,0.01,0.45,0.325,1,0
12,329,"friends/family",0,0,0,0,0.1,0.375,0.375,0,0
11,360,"facebook",0,0,0,0,0.25,0.2,0.3125,0,0
12,352,"youtube",37,131,120,44,0.0947,0.221,0.421,0,1
12,328,"friends/family",0,0,0,0,0.4,0.3,0.5,0,0
12,341,"friends/family",0,0,0,0,0,0.2,0.3571,1,0
12,328,"unknown",160,21,0,134,0,0.6769,0.2307,0,1
12,329,"youtube",71,150,0,0,0,0.584,0.42,0,1
12,352,"friends/family",0,0,0,0,0,0.4666,0.4166,0,0
11,358,"unknown",225,0,0,0,0,0.3166,0.3333,0,1
1,320,"facebook",314,0,0,0,0.0181,0.4181,0.2272,0,0
11,358,"youtube",142,0,0,0,0,0.4,0.3181,0,0
1,321,"catalog/mailer",0,0,0,0,0.0888,0.4,0.3333,0,0
12,353,"facebook",264,0,0,0,0.2727,0.2909,0.3181,0,0
12,336,"youtube",54,36,121,59,0.0615,0.4769,0.2884,1,1
12,328,"podcast",0,0,0,0,0,0.35,0.125,0,0
12,332,"friends/family",7,22,20,25,0.1136,0.3863,0.2954,0,1
12,351,"friends/family",0,0,0,0,0,0.325,0.3125,1,0
12,352,"unknown",44,91,49,50,0.0666,0.4933,0.2666,1,1
11,360,"podcast",64,267,0,0,0.0777,0.4333,0.3333,1,1
1,321,"friends/family",97,0,0,0,0,0.4,0.2812,0,0
11,357,"blog",0,0,0,0,0,0.525,0.3125,0,0
1,323,"blog",0,0,0,0,0,0.35,0.125,0,0
12,332,"podcast",237,0,0,0,0.0142,0.4214,0.2142,1,1
12,355,"podcast",36,27,24,48,0.1301,0.3968,0.3333,1,1
12,335,"friends/family",0,0,0,0,0,0.6,0.4375,0,0
12,344,"unknown",154,0,0,0,0,0.4666,0.4444,0,1
11,364,"podcast",63,99,0,0,0.1909,0.3,0.25,1,1
12,350,"unknown",0,0,0,0,0,0.04,0.3,1,0
1,320,"unknown",224,92,0,0,0.0888,0.4666,0.3888,0,1
12,348,"friends/family",0,0,0,0,0,0.475,0.3125,0,0
11,359,"unknown",0,0,0,0,0,0.575,0.375,0,0
11,358,"podcast",0,0,0,0,0,0.175,0.375,0,0
12,339,"podcast",158,68,0,0,0,0.4571,0.3571,1,1
12,348,"friends/family",0,0,0,0,0,0.275,0.3125,1,0
12,342,"friends/family",126,91,28,40,0.2611,0.3333,0.3472,1,1
12,352,"unknown",49,0,0,0,0.25,0.225,0.4375,0,1
12,344,"facebook",0,0,0,0,0,0.35,0.125,0,0
1,320,"facebook",0,0,0,0,0,0.5142,0.2142,0,0
12,355,"unknown",45,8,30,48,0.0285,0.4285,0.2714,1,1
12,334,"friends/family",0,0,0,0,0,0.4857,0.2857,0,0
12,352,"unknown",150,0,0,0,0.1034,0.4344,0.3275,0,1
1,322,"friends/family",0,0,0,0,0,0.2,0.5,0,0
1,324,"youtube",14,273,16,0,0.0592,0.5407,0.3703,0,1
12,334,"unknown",0,0,0,0,0.1333,0.2666,0.3333,0,0
12,344,"podcast",29,35,20,9,0.0281,0.3521,0.2746,1,1
1,321,"catalog/mailer",186,0,0,0,0.2714,0.4285,0.3928,0,0
12,337,"blog",0,0,0,0,0.1,0.275,0.3125,1,0
12,334,"friends/family",0,0,0,0,0.1,0.35,0.3125,1,0
12,346,"facebook",0,2,5,0,0.1314,0.36,0.3142,1,1
11,360,"podcast",0,0,0,0,0,0.35,0.25,0,0
12,342,"facebook",0,0,0,0,0,0.4666,0.4166,1,0
11,359,"friends/family",50,0,0,0,0.0275,0.4,0.3275,0,1
11,362,"youtube",0,0,0,0,0.3714,0.0857,0.3571,1,0
12,341,"unknown",0,0,0,0,0,0.275,0.3125,1,0
1,322,"unknown",62,14,7,56,0.0541,0.3223,0.2529,0,1
12,341,"facebook",0,0,0,0,0,0.525,0.25,0,0
12,331,"friends/family",24,57,0,0,0.0444,0.5066,0.3555,1,1
12,337,"friends/family",0,0,0,0,0,0.4333,0.3333,0,0
1,324,"unknown",16,15,42,37,0.2242,0.2363,0.2651,0,1
12,338,"unknown",0,0,0,0,0.0947,0.2,0.3157,1,1
1,324,"facebook",12,11,11,9,0.0057,0.5485,0.3285,0,1
12,331,"youtube",0,0,0,0,0,0.3777,0.2222,0,0
12,337,"unknown",15,253,17,0,0,0.4,0.4166,0,1
12,339,"youtube",20,29,39,60,0.0784,0.4313,0.3137,1,1
12,327,"facebook",0,0,0,0,0,0.3111,0.2222,0,0
12,329,"podcast",239,0,0,0,0.1333,0.4,0.2916,0,0
1,323,"podcast",17,14,0,0,0,0.5393,0.4393,0,1
12,335,"friends/family",0,0,0,0,0,0.425,0.375,0,0
12,344,"friends/family",2,0,0,0,0.047,0.447,0.3823,0,1
12,340,"friends/family",0,0,0,0,0,0.32,0.1,0,0
12,337,"podcast",0,0,0,0,0.0888,0.2444,0.2777,1,0
12,352,"facebook",101,111,130,0,0,0.672,0.36,0,1
11,357,"facebook",0,0,0,0,0.2,0.28,0.4,0,0
1,323,"friends/family",0,0,0,0,0.1,0.25,0.25,1,0
12,355,"podcast",9,27,51,35,0.1147,0.3823,0.4117,1,1
12,343,"unknown",0,0,0,0,0.1777,0.3777,0.3888,0,0
12,347,"radio",20,28,15,34,0.095,0.3901,0.2786,0,1
12,347,"unknown",131,0,0,0,0.1259,0.3407,0.3148,0,1
12,350,"unknown",0,0,0,0,0,0.725,0.375,0,0
1,323,"target",0,0,0,0,0.0222,0.4222,0.2777,0,0
12,354,"google",0,0,0,0,0,0.3714,0.4285,0,1
1,325,"youtube",16,12,15,15,0.0579,0.3826,0.2862,0,1
12,336,"podcast",0,0,0,0,0.18,0.26,0.2,1,0
12,351,"unknown",48,53,53,0,0.1142,0.4285,0.4642,0,1
11,361,"friends/family",0,0,0,0,0.16,0.2,0.4,0,0
12,348,"podcast",23,81,91,0,0.1533,0.26,0.3166,1,1
1,320,"friends/family",0,0,0,0,0.0222,0.3777,0.3333,0,0
12,331,"friends/family",0,0,0,0,0,0.6,0.3571,0,0
12,345,"radio",0,0,0,0,0,0.2933,0.3,1,0
12,328,"friends/family",34,37,40,0,0.0918,0.427,0.3648,1,1
12,337,"youtube",0,0,0,0,0.1,0.275,0.3125,1,0
12,327,"friends/family",0,0,0,0,0,0,0.5,0,0
11,359,"unknown",106,0,0,0,0,0.6909,0.3636,0,1
12,338,"target",0,0,0,0,0.15,0.3166,0.2916,1,0
12,327,"friends/family",0,0,0,0,0.1111,0.2444,0.2222,1,0
12,341,"friends/family",26,23,0,0,0.12,0.44,0.3875,0,1
12,336,"unknown",0,0,0,0,0.2,0.32,0.1,0,0
12,336,"friends/family",0,0,0,0,0.1,0.275,0.25,1,0
12,340,"friends/family",0,0,0,0,0,0.4,0.375,0,0
12,337,"friends/family",0,0,0,0,0.2,0.56,0.3,0,0
1,321,"unknown",34,26,31,14,0.05,0.4562,0.2812,0,1
12,336,"unknown",0,0,0,0,0,0.425,0.3125,0,0
12,336,"friends/family",0,0,0,0,0,0.3714,0.3571,0,0
12,333,"facebook",9,35,0,0,0.009,0.509,0.3409,1,1
12,343,"unknown",0,26,0,0,0.05,0.2166,0.2916,1,0
12,351,"podcast",32,171,88,0,0.1085,0.5428,0.2857,0,1
12,328,"youtube",109,0,0,0,0,0.45,0.1875,0,0
12,349,"unknown",0,0,0,0,0,0.3777,0.3333,0,0
