"mem_signup_month","num_days_as_member","acquisition_source","days_between_first_and_second_order","days_between_second_and_third_order","days_between_third_and_fourth_order","days_between_fourth_and_fifth_order","spicy_preference_index","sweet_preference_index","tart_preference_index","has_purchased_a_limited_edition_sku","has_spent_more_than_50_dollars"
1,323,"unknown",0,0,0,0,0,0.5333,0.1666,0,0
11,359,"unknown",130,0,0,0,0.1111,0.2888,0.2777,0,0
12,336,"podcast",183,0,0,0,0.1125,0.3625,0.2812,1,0
12,352,"youtube",63,0,0,0,0,0.2923,0.1923,0,0
12,340,"facebook",128,0,0,0,0.2666,0.4,0.2916,0,0
11,359,"unknown",1,53,54,57,0,0.5931,0.3793,0,1
12,354,"unknown",44,0,0,0,0.0842,0.2421,0.2894,0,1
12,354,"friends/family",0,0,0,0,0,0.12,0.3,1,0
12,349,"podcast",0,0,0,0,0,0.5,0.25,1,0
1,324,"catalog/mailer",16,208,0,0,0.05,0.3125,0.2812,0,1
11,358,"friends/family",0,0,0,0,0,0.4,0.2777,0,0
12,349,"friends/family",0,0,0,0,0,0.8,0.5,0,0
12,344,"unknown",0,0,0,0,0,0.1142,0.1428,0,0
12,339,"facebook",0,0,0,0,0,0.3777,0.2222,0,0
1,321,"friends/family",302,0,0,0,0,0.38,0.45,0,1
12,337,"friends/family",43,0,0,0,0,0.2166,0.25,0,0
1,323,"unknown",0,0,0,0,0.1428,0.3428,0.2857,0,0
11,359,"youtube",39,70,185,0,0.27,0.36,0.225,0,1
12,337,"youtube",0,0,0,0,0.1,0.44,0.25,0,0
12,351,"friends/family",12,18,0,0,0.0947,0.4631,0.2368,1,0
12,342,"youtube",14,0,0,0,0.0333,0.4666,0.4166,0,0
12,326,"friends/family",0,0,0,0,0.125,0.45,0.2812,0,1
12,350,"friends/family",143,172,0,0,0.0454,0.2272,0.3409,1,1
11,364,"youtube",67,205,31,0,0,0.4,0.3076,0,1
11,365,"podcast",96,137,0,0,0.1,0.309,0.3181,1,1
12,349,"unknown",64,90,0,0,0.05,0.2583,0.2916,1,1
12,330,"friends/family",0,0,0,0,0.1,0.35,0.25,1,0
12,338,"unknown",80,76,160,0,0.1423,0.3923,0.2403,0,1
11,359,"unknown",0,0,0,0,0.0526,0.2842,0.3421,0,1
12,345,"facebook",0,0,0,0,0,0.2666,0.3333,0,1
11,362,"friends/family",0,0,0,0,0,0.3666,0.3333,0,0
12,341,"friends/family",14,0,0,0,0.0125,0.6125,0.375,0,0
12,330,"friends/family",118,0,0,0,0,0.5571,0.4642,0,0
12,339,"friends/family",0,0,0,0,0.0588,0.1647,0.3235,1,0
12,341,"friends/family",12,0,0,0,0.0444,0.3555,0.3055,1,0
12,327,"unknown",0,0,0,0,0.1111,0.2888,0.2222,0,0
12,355,"friends/family",10,54,0,0,0,0.2818,0.25,0,1
12,353,"friends/family",0,0,0,0,0,0.375,0.375,0,0
1,325,"catalog/mailer",21,31,41,39,0.0558,0.3953,0.3255,0,1
12,340,"catalog/mailer",37,33,29,47,0.0653,0.4423,0.3365,1,1
12,341,"friends/family",52,7,0,0,0.0142,0.5142,0.3214,0,0
11,358,"unknown",0,0,0,0,0.25,0.2,0.3125,0,0
12,353,"friends/family",44,18,40,77,0.145,0.349,0.3333,1,1
1,323,"facebook",0,0,0,0,0,0.35,0.125,0,0
11,359,"friends/family",0,0,0,0,0.1666,0.1333,0.25,0,0
11,365,"podcast",0,0,0,0,0,0.4363,0.3636,0,0
11,358,"friends/family",204,0,0,0,0,0.5176,0.3529,0,0
1,321,"unknown",13,0,0,0,0.0153,0.3076,0.1923,0,0
12,327,"unknown",87,0,0,0,0,0.6,0.3181,0,0
12,350,"facebook",6,0,0,0,0,0.525,0.2812,0,0
1,323,"podcast",46,25,78,0,0.0894,0.6315,0.2894,0,1
12,338,"unknown",0,0,0,0,0,0.35,0.25,0,0
11,357,"unknown",104,118,0,0,0.14,0.16,0.275,1,1
11,358,"youtube",49,42,66,87,0.0545,0.5054,0.309,0,1
1,324,"friends/family",42,0,0,0,0.0533,0.4133,0.3333,0,0
1,322,"unknown",0,0,0,0,0,0.2181,0.3181,0,0
1,320,"friends/family",8,17,10,55,0.1849,0.3956,0.3064,0,1
12,347,"friends/family",130,0,0,0,0.0769,0.3076,0.2692,1,0
12,327,"podcast",102,0,0,0,0,0.5473,0.2894,0,1
12,336,"friends/family",328,7,0,0,0,0.6,0.375,0,1
12,356,"friends/family",318,0,0,0,0.0588,0.3647,0.2941,1,1
1,321,"unknown",0,0,0,0,0.0941,0.3529,0.2941,0,1
11,360,"google",0,0,0,0,0.2142,0.3142,0.3928,0,0
12,342,"unknown",32,37,147,0,0.2137,0.2965,0.2413,1,1
12,354,"friends/family",0,0,0,0,0,0.3666,0.3333,0,0
12,327,"unknown",24,0,0,0,0.0857,0.2666,0.3333,1,1
12,344,"facebook",0,0,0,0,0,0.6153,0.3846,0,0
12,347,"unknown",0,0,0,0,0,0.2666,0.2777,1,0
12,344,"podcast",44,25,59,130,0,0.509,0.2424,0,1
12,345,"friends/family",78,121,0,0,0.18,0.34,0.2,1,0
12,350,"friends/family",95,0,0,0,0.0857,0.4857,0.25,0,0
12,337,"unknown",0,0,0,0,0,0,0.5,0,0
12,344,"blog",0,0,0,0,0,0.2363,0.3181,0,1
12,349,"podcast",0,0,0,0,0.125,0.175,0.3125,1,0
12,349,"facebook",0,0,0,0,0.125,0.175,0.3125,1,0
12,342,"podcast",173,0,0,0,0.1666,0.3666,0.3333,0,1
1,320,"blog",102,0,0,0,0.0571,0.2571,0.3928,0,0
12,353,"facebook",0,0,0,0,0.0888,0.4,0.4444,0,0
12,351,"friends/family",36,0,0,0,0.0769,0.3538,0.3846,0,0
12,346,"facebook",0,0,0,0,0,0.275,0.3125,1,0
12,355,"unknown",0,0,0,0,0.1,0.48,0.45,0,0
11,358,"unknown",39,0,0,0,0,0.25,0.25,0,0
12,343,"unknown",0,0,0,0,0.16,0.4,0.2,0,0
12,348,"unknown",0,0,0,0,0,0.4857,0.3571,0,0
1,321,"catalog/mailer",30,27,32,0,0.0296,0.5555,0.3148,1,1
12,351,"friends/family",0,0,0,0,0,0.45,0.375,0,0
12,329,"unknown",40,214,0,0,0.0181,0.5272,0.409,0,1
12,356,"friends/family",0,0,0,0,0.1,0.325,0.375,1,0
11,357,"friends/family",0,0,0,0,0.2,0.64,0.5,0,0
12,353,"facebook",0,0,0,0,0,0.421,0.3684,1,1
12,327,"blog",0,0,0,0,0.1,0.5,0.3125,0,0
12,352,"friends/family",14,30,26,8,0.04,0.4287,0.3093,1,1
1,321,"catalog/mailer",33,0,0,0,0.18,0.26,0.4,0,0
12,356,"youtube",0,0,0,0,0,0.46,0.35,1,0
12,355,"facebook",0,0,0,0,0.25,0.25,0.375,0,0
12,326,"facebook",0,0,0,0,0.1333,0.1666,0.3333,0,0
12,352,"unknown",0,0,0,0,0,0.3714,0.3571,0,0
1,322,"catalog/mailer",0,0,0,0,0.2153,0.5076,0.3461,0,1
11,358,"unknown",31,46,36,60,0.1466,0.3911,0.2444,0,1
11,359,"podcast",127,0,0,0,0.1391,0.2347,0.3043,1,0
12,350,"friends/family",0,0,0,0,0.1428,0.4285,0.3571,0,0
12,342,"friends/family",0,0,0,0,0.1142,0.4285,0.4285,0,0
12,349,"unknown",12,26,12,0,0,0.52,0.36,0,1
12,335,"friends/family",0,0,0,0,0,0.45,0.25,0,0
1,325,"catalog/mailer",23,11,25,19,0.038,0.4238,0.2857,0,1
1,323,"unknown",13,109,101,93,0.238,0.2666,0.3571,0,1
12,342,"podcast",0,0,0,0,0.0142,0.4,0.3214,0,0
12,348,"radio",40,64,136,0,0.0918,0.3405,0.4054,1,1
12,342,"unknown",153,0,0,0,0.0588,0.3647,0.2941,1,1
12,349,"facebook",33,66,53,16,0.0682,0.5414,0.2926,0,1
1,321,"unknown",0,0,0,0,0,0.35,0.125,0,0
12,348,"catalog/mailer",0,0,0,0,0,0.4666,0.3611,0,0
11,358,"unknown",0,0,0,0,0.1142,0.2285,0.4285,0,0
12,333,"facebook",0,0,0,0,0.05,0.4,0.275,1,0
12,341,"friends/family",0,13,0,0,0.0421,0.4105,0.3684,1,1
12,348,"facebook",90,74,0,0,0,0.4736,0.3157,0,1
12,327,"youtube",156,0,0,0,0.0142,0.6,0.2857,0,0
12,342,"unknown",7,6,0,0,0.038,0.3333,0.3571,1,1
1,322,"unknown",14,49,0,0,0.0062,0.4312,0.2656,0,1
12,346,"friends/family",12,0,0,0,0,0.1333,0.1666,0,0
12,355,"friends/family",1,0,0,0,0.0533,0.4933,0.4,0,0
11,357,"podcast",0,0,0,0,0.125,0.475,0.375,0,0
11,358,"podcast",344,0,0,0,0.2777,0.3555,0.2777,0,1
12,353,"friends/family",0,0,0,0,0,0.08,0.3,0,0
1,324,"unknown",16,151,0,0,0.0142,0.4571,0.3214,0,1
1,320,"unknown",31,29,9,21,0.1,0.3527,0.2777,1,1
12,354,"unknown",186,101,0,0,0,0.3615,0.3653,0,1
1,320,"podcast",55,0,0,0,0.1733,0.2,0.2666,0,0
1,325,"facebook",120,0,0,0,0,0.725,0.3125,0,0
12,337,"facebook",0,0,0,0,0.0888,0.3555,0.3888,0,0
1,323,"podcast",62,45,85,89,0.0588,0.4647,0.2647,0,1
11,360,"facebook",0,0,0,0,0,0.35,0.25,0,0
12,335,"friends/family",10,181,0,0,0.1523,0.3523,0.238,1,1
12,334,"facebook",0,0,0,0,0,0.2444,0.1666,0,0
12,332,"youtube",0,0,0,0,0,0.325,0.25,0,0
1,324,"radio",6,0,0,0,0.1454,0.4181,0.3636,0,0
12,350,"friends/family",272,0,0,0,0,0.5666,0.2777,0,1
12,347,"friends/family",0,0,0,0,0,0.6857,0.3571,0,0
11,363,"unknown",0,0,0,0,0.1111,0.2888,0.4444,1,0
12,346,"catalog/mailer",54,42,20,28,0.0695,0.3434,0.2826,1,1
12,342,"unknown",0,1,0,0,0.0074,0.5481,0.3888,0,1
12,330,"friends/family",0,0,0,0,0.0333,0.3666,0.3333,0,0
12,348,"friends/family",22,14,0,0,0,0.5,0.375,0,1
1,321,"catalog/mailer",22,36,14,55,0.0701,0.4175,0.3157,1,1
12,336,"youtube",0,0,0,0,0,0.4,0.375,0,0
12,328,"friends/family",30,33,16,36,0.1679,0.437,0.3271,1,1
11,361,"podcast",68,90,95,90,0.0871,0.4051,0.2692,1,1
11,361,"unknown",0,0,0,0,0,0.3833,0.3333,0,0
12,327,"unknown",0,0,0,0,0,0.35,0.125,0,0
12,341,"unknown",0,0,0,0,0,0.3777,0.1666,0,0
11,358,"unknown",0,0,0,0,0,0.4,0.25,0,0
11,366,"unknown",19,0,0,0,0,0.309,0.3181,0,0
11,366,"podcast",64,0,0,0,0.3,0.2666,0.1666,0,0
12,332,"unknown",21,0,0,0,0.0166,0.4333,0.3333,0,0
12,338,"friends/family",9,0,0,0,0.05,0.325,0.3437,1,0
1,324,"friends/family",0,0,0,0,0.1,0.375,0.375,0,0
12,330,"youtube",0,0,0,0,0.05,0.25,0.25,0,0
12,354,"friends/family",38,0,0,0,0.0588,0.4823,0.2647,1,1
11,358,"friends/family",0,0,0,0,0,0.36,0.3,0,0
11,358,"youtube",129,223,0,0,0.223,0.2153,0.2692,1,1
1,322,"facebook",0,0,0,0,0,0.525,0.3125,0,0
1,324,"radio",320,0,0,0,0.3176,0.3764,0.3235,0,1
12,347,"friends/family",188,0,0,0,0.1428,0.3285,0.3214,1,0
12,348,"friends/family",0,0,0,0,0,0.375,0.3125,0,0
12,343,"friends/family",0,0,0,0,0,0.4666,0.3333,0,0
1,320,"youtube",125,0,0,0,0,0.425,0.25,0,0
12,349,"unknown",0,0,0,0,0,0.6,0.5,0,0
11,361,"friends/family",359,0,0,0,0.0181,0.2727,0.3181,1,0
12,343,"friends/family",7,26,59,93,0.0526,0.4315,0.3947,0,1
12,347,"unknown",0,0,0,0,0,0.4909,0.3181,0,0
12,329,"blog",51,5,24,81,0.115,0.385,0.4125,1,1
12,333,"podcast",0,0,0,0,0,0.35,0.125,0,0
12,326,"podcast",156,67,0,0,0.0909,0.3727,0.3181,1,1
11,366,"facebook",0,0,0,0,0.2,0.4,0.25,0,0
1,322,"friends/family",33,0,0,0,0.1454,0.4,0.3636,0,0
12,346,"friends/family",0,0,0,0,0,0.275,0.3125,1,0
12,349,"friends/family",279,0,0,0,0,0.6571,0.3571,0,0
12,336,"unknown",0,0,0,0,0,0.3428,0.2142,0,0
12,343,"friends/family",64,29,35,72,0.0619,0.6238,0.3333,0,1
11,359,"blog",0,0,0,0,0,0.25,0.3125,0,0
12,326,"catalog/mailer",34,0,0,0,0.1285,0.2714,0.3928,0,0
12,354,"unknown",0,0,0,0,0.125,0.2,0.3125,1,0
11,366,"unknown",75,11,65,102,0.1,0.425,0.3541,0,1
12,336,"friends/family",19,35,31,33,0.1333,0.3142,0.2738,0,1
12,337,"radio",21,44,61,0,0.0634,0.4243,0.317,0,1
12,341,"friends/family",0,0,0,0,0,0,0.25,0,0
11,360,"google",0,0,0,0,0.1,0.3,0.25,0,0
12,351,"youtube",157,160,0,0,0.18,0.28,0.275,1,1
1,320,"friends/family",0,0,0,0,0.025,0.35,0.1875,0,0
12,350,"friends/family",0,0,0,0,0,0,0.5,0,0
11,358,"youtube",0,0,0,0,0,0.25,0.125,0,0
12,340,"facebook",119,139,0,0,0.104,0.352,0.32,1,1
1,321,"friends/family",15,0,0,0,0.0615,0.5,0.3461,1,1
12,328,"unknown",0,0,0,0,0.1777,0.3555,0.4444,1,0
12,349,"facebook",10,15,6,0,0.0342,0.5657,0.3857,0,1
12,354,"friends/family",0,0,0,0,0,0.16,0.3,1,0
1,322,"catalog/mailer",16,77,62,26,0.0382,0.2764,0.3529,1,1
1,321,"friends/family",134,0,0,0,0.0952,0.4571,0.3571,0,1
12,351,"friends/family",20,0,0,0,0.0333,0.4666,0.4583,0,1
12,333,"facebook",0,0,0,0,0.2,0.35,0.375,1,0
11,361,"podcast",32,10,29,27,0.1155,0.4201,0.3715,1,1
12,336,"friends/family",168,0,0,0,0.0266,0.3733,0.2666,1,1
1,321,"unknown",0,0,0,0,0.1,0.375,0.375,0,0
12,350,"facebook",0,0,0,0,0.0888,0.4666,0.4444,0,0
12,327,"friends/family",21,18,22,29,0,0.4333,0.3541,0,1
12,336,"friends/family",0,0,0,0,0.1,0.275,0.25,1,0
12,348,"friends/family",0,0,0,0,0.0533,0.44,0.3666,1,0
11,360,"unknown",22,0,0,0,0.0307,0.5076,0.3846,0,1
12,339,"unknown",0,0,0,0,0,0.4285,0.2857,0,0
12,340,"blog",0,0,0,0,0.2,0.2,0.5,0,0
12,329,"unknown",40,0,0,0,0.0285,0.2857,0.2857,0,1
1,321,"unknown",99,0,0,0,0,0.2857,0.2857,0,0
12,342,"unknown",0,0,0,0,0,0.625,0.375,0,0
12,341,"friends/family",0,0,0,0,0.0195,0.4634,0.378,0,1
11,359,"unknown",0,0,0,0,0,0.35,0.25,0,0
12,354,"friends/family",0,0,0,0,0,0.375,0.375,0,0
1,321,"unknown",0,0,0,0,0,0.35,0.125,0,0
1,322,"youtube",0,0,0,0,0,0.35,0.125,0,0
1,321,"unknown",0,0,0,0,0,0.35,0.125,0,0
12,356,"radio",109,0,0,0,0.0769,0.4153,0.3461,1,0
12,356,"unknown",37,33,29,66,0.0655,0.4448,0.3706,1,1
12,351,"unknown",51,175,0,0,0.0631,0.2421,0.3421,1,1
12,341,"unknown",220,0,0,0,0.2,0.4,0.2222,0,0
12,331,"podcast",0,0,0,0,0.1,0.35,0.25,1,0
12,344,"friends/family",2,39,0,0,0.04,0.4466,0.3333,1,1
12,326,"podcast",0,0,0,0,0.2,0.3,0.1875,0,0
12,346,"youtube",37,0,0,0,0.0909,0.509,0.409,0,0
11,364,"friends/family",135,0,0,0,0.1142,0.4857,0.5,0,0
1,321,"friends/family",120,111,0,0,0.0434,0.3304,0.326,0,1
12,338,"unknown",0,0,0,0,0.1,0.275,0.1875,0,0
1,320,"unknown",67,0,0,0,0,0.4307,0.3076,0,0
11,362,"friends/family",153,0,0,0,0.12,0.32,0.3333,1,0
1,322,"friends/family",29,43,33,41,0.0057,0.3457,0.3214,1,1
12,342,"friends/family",0,0,0,0,0,0.4,0.4444,0,0
11,361,"youtube",0,0,0,0,0,0.3,0.2812,0,0
11,364,"unknown",199,0,0,0,0.0625,0.5375,0.3437,0,1
12,327,"unknown",0,0,0,0,0.1,0.375,0.375,0,0
12,328,"unknown",74,115,0,0,0,0.5066,0.3333,0,1
12,326,"friends/family",32,100,0,0,0.1454,0.0909,0.3636,1,1
11,363,"podcast",52,165,0,0,0.109,0.3954,0.3181,1,1
12,346,"friends/family",87,0,0,0,0.009,0.3181,0.3863,0,1
12,340,"unknown",0,0,0,0,0,0.2,0.2142,0,0
12,347,"friends/family",0,0,0,0,0,0.275,0.3125,1,0
12,351,"unknown",0,0,0,0,0.0169,0.4406,0.3983,0,1
12,331,"unknown",0,0,0,0,0.1,0.35,0.25,1,0
12,349,"facebook",0,0,0,0,0,0.3555,0.3888,0,0
12,335,"friends/family",223,87,0,0,0.021,0.5052,0.3421,0,1
12,328,"friends/family",183,0,0,0,0.1875,0.375,0.1562,0,0
11,357,"friends/family",2,0,0,0,0,0.4533,0.3333,0,0
12,337,"friends/family",0,0,0,0,0.1454,0.2,0.2727,1,0
11,362,"facebook",0,0,0,0,0,0.44,0.3,0,0
1,320,"catalog/mailer",11,52,37,92,0.0436,0.2981,0.2545,1,1
1,321,"friends/family",145,0,0,0,0.0625,0.4125,0.375,0,0
11,364,"friends/family",0,0,0,0,0,0.421,0.3157,0,0
12,341,"friends/family",0,0,0,0,0.0222,0.3111,0.3888,1,0
12,350,"friends/family",0,0,0,0,0.1333,0.3,0.3333,0,0
1,324,"youtube",91,0,0,0,0,0.7111,0.3333,0,1
1,324,"youtube",55,68,79,97,0.2,0.4333,0.375,0,1
12,346,"friends/family",0,0,0,0,0.1,0.225,0.3125,1,0
1,321,"catalog/mailer",33,0,0,0,0,0.4375,0.4687,0,0
12,338,"unknown",0,0,0,0,0,0.36,0.3,1,0
12,344,"podcast",34,0,0,0,0.0222,0.2666,0.3333,1,0
1,320,"podcast",86,38,167,0,0.05,0.3722,0.3055,0,1
12,350,"friends/family",114,0,0,0,0.074,0.5111,0.3703,1,1
12,354,"unknown",0,0,0,0,0,0.12,0.3,0,0
12,351,"facebook",12,2,18,51,0.0307,0.4153,0.3846,0,1
1,320,"friends/family",0,0,0,0,0,0.4,0.3333,1,0
11,358,"podcast",17,34,0,49,0.125,0.3562,0.3281,0,1
12,348,"unknown",0,0,0,0,0.1333,0.2666,0.25,0,0
12,356,"facebook",0,0,0,0,0.1428,0.3142,0.2142,0,0
12,355,"unknown",0,0,0,0,0,0.5,0.3,0,0
1,321,"friends/family",0,0,0,0,0.1666,0.4333,0.3333,0,0
1,322,"catalog/mailer",31,115,0,0,0,0.6,0.4375,0,1
12,328,"unknown",49,46,0,0,0,0.275,0.1875,0,0
12,334,"unknown",222,0,0,0,0.2,0.3882,0.3235,1,0
11,360,"unknown",0,0,0,0,0,0.35,0.25,0,0
11,360,"podcast",39,35,270,0,0.0307,0.3128,0.3205,1,1
12,344,"friends/family",6,21,2,0,0.0171,0.3428,0.2571,1,1
1,323,"youtube",0,0,0,0,0.02,0.46,0.3,0,0
12,349,"podcast",148,0,0,0,0,0.7285,0.3928,0,0
12,337,"friends/family",0,0,0,0,0.0727,0.3454,0.3181,1,0
12,329,"friends/family",0,0,0,0,0,0.46,0.3,0,0
1,321,"catalog/mailer",85,40,15,0,0.1692,0.4307,0.4102,0,1
12,334,"podcast",28,0,0,0,0,0.6,0.3846,0,0
12,350,"unknown",67,0,0,0,0,0.5454,0.3636,0,0
12,326,"catalog/mailer",143,0,0,0,0.0444,0.3333,0.3333,1,1
12,343,"unknown",161,0,0,0,0.1538,0.3076,0.3076,0,0
1,322,"friends/family",9,0,0,0,0,0.6153,0.3461,0,1
12,349,"friends/family",50,60,59,74,0.083,0.3792,0.2877,1,1
12,344,"friends/family",0,0,0,0,0,0.65,0.375,0,0
12,351,"friends/family",0,0,0,0,0.36,0.36,0.5,0,0
11,359,"unknown",134,0,0,0,0.25,0.35,0.3333,0,0
12,342,"unknown",0,0,0,0,0.0285,0.3142,0.2857,0,0
1,321,"unknown",192,0,0,0,0.1111,0.3333,0.2777,0,0
12,337,"friends/family",0,0,0,0,0.1,0.3,0.375,0,0
11,362,"unknown",0,0,0,0,0,0.35,0.25,0,0
1,325,"facebook",0,0,0,0,0,0.48,0.2,0,0
12,345,"catalog/mailer",71,24,208,0,0.1611,0.3555,0.3333,1,1
12,356,"podcast",99,244,0,0,0,0.15,0.3,0,1
12,342,"podcast",41,0,0,0,0.1176,0.047,0.2647,0,1
12,339,"friends/family",1,0,0,0,0.1026,0.3734,0.2964,1,1
1,325,"unknown",0,0,0,0,0,0.2666,0.5,0,0
12,340,"facebook",0,0,0,0,0,0.275,0.3125,1,0
1,323,"unknown",0,0,0,0,0,0.7111,0.3888,0,0
12,353,"unknown",30,126,0,0,0.12,0.528,0.3,0,1
1,320,"podcast",140,38,0,0,0.0416,0.3833,0.3541,1,1
11,358,"blog",0,1,0,1,0.0254,0.4019,0.3627,0,1
12,344,"friends/family",0,0,0,0,0,0.375,0.375,0,0
12,335,"friends/family",0,0,0,0,0,0.5,0.25,1,0
12,327,"facebook",0,0,0,0,0,0.7,0.375,0,0
11,357,"facebook",0,0,0,0,0,0.2,0.125,0,0
12,344,"friends/family",42,63,0,0,0,0.4344,0.2931,0,1
12,351,"friends/family",1,14,0,0,0.125,0.25,0.2291,1,1
12,346,"podcast",0,0,0,0,0,0.275,0.3125,1,0
12,355,"friends/family",0,0,0,0,0.25,0.2,0.25,0,0
1,321,"catalog/mailer",16,2,0,0,0.109,0.5272,0.2727,0,1
12,329,"unknown",45,102,0,0,0.2615,0.3538,0.2692,0,1
12,356,"friends/family",0,0,0,0,0.16,0.4,0.4,0,0
12,355,"unknown",0,0,0,0,0,0.8,0.5,0,1
12,328,"unknown",27,139,0,0,0.0533,0.4533,0.2,1,1
1,320,"unknown",13,176,0,0,0,0.3764,0.2058,1,1
11,358,"radio",0,0,0,0,0.1,0.125,0.1875,0,0
12,348,"unknown",0,0,0,0,0,0.5333,0.3333,0,0
12,354,"youtube",97,0,0,0,0.1151,0.2363,0.2575,1,1
12,338,"friends/family",0,0,0,0,0,0.35,0.4375,0,0
12,333,"friends/family",0,0,0,0,0.0833,0.2166,0.2083,0,0
11,361,"unknown",0,0,0,0,0,0.35,0.25,0,0
11,357,"youtube",33,112,142,0,0.0421,0.4,0.2894,0,1
12,354,"facebook",11,20,0,0,0.1181,0.2818,0.2954,0,1
12,343,"friends/family",0,0,0,0,0.1142,0.5714,0.4285,0,0
12,344,"target",0,0,0,0,0,0.48,0.4,0,0
11,364,"podcast",181,0,0,0,0.0588,0.5882,0.4117,0,0
12,335,"podcast",0,0,0,0,0,0.15,0.375,0,0
11,357,"radio",0,0,0,0,0,0.4666,0.3888,1,0
1,325,"podcast",0,0,0,0,0,0.4666,0,0,0
11,361,"facebook",61,0,0,0,0,0.3333,0.25,0,0
12,330,"youtube",0,0,0,0,0.16,0.28,0.3,0,0
11,358,"friends/family",0,0,0,0,0.18,0.34,0.35,0,0
1,321,"podcast",34,37,117,0,0.1395,0.386,0.2674,1,1
12,345,"friends/family",0,0,0,0,0,0.6571,0.3571,0,0
11,360,"friends/family",51,23,57,47,0.014,0.6,0.3421,0,1
12,329,"youtube",264,3,0,0,0.1052,0.5684,0.421,0,1
12,326,"unknown",163,81,0,0,0.0421,0.4,0.3157,0,1
12,326,"youtube",0,0,0,0,0,0.6222,0.3333,0,0
12,327,"podcast",17,38,25,22,0.0476,0.4761,0.238,0,1
11,358,"facebook",0,0,0,0,0.1666,0.3666,0.3333,0,0
12,347,"unknown",0,0,0,0,0,0.4666,0.1666,0,0
1,320,"unknown",0,0,0,0,0,0.35,0.125,0,0
1,320,"catalog/mailer",0,0,0,0,0.1733,0.3733,0.4,0,0
12,336,"friends/family",8,77,71,0,0.04,0.48,0.4,0,1
12,341,"friends/family",0,0,0,0,0,0.2666,0.5,0,0
12,344,"friends/family",9,28,29,159,0.2206,0.3379,0.3793,1,1
12,341,"friends/family",0,0,0,0,0,0.275,0.3125,1,0
12,352,"podcast",45,9,28,0,0.0722,0.4166,0.3055,0,1
12,334,"unknown",7,8,22,57,0.047,0.4039,0.2843,1,1
12,347,"unknown",0,0,0,0,0,0.275,0.3125,1,0
12,340,"podcast",0,24,40,16,0.1097,0.3365,0.3109,1,1
1,325,"podcast",68,132,116,0,0.1333,0.3866,0.3,1,1
12,356,"facebook",0,0,0,0,0,0.3777,0.2777,0,0
1,324,"friends/family",7,13,74,13,0.0625,0.3812,0.289,1,1
12,356,"blog",118,53,156,0,0,0.6814,0.4074,0,1
12,334,"friends/family",27,6,2,0,0.0064,0.4516,0.3225,0,1
12,342,"friends/family",0,28,0,0,0.0111,0.5222,0.2777,0,1
11,358,"unknown",32,76,26,0,0.0827,0.4206,0.3103,1,1
12,327,"podcast",6,0,0,0,0.0588,0.3529,0.2941,1,1
12,356,"friends/family",0,8,0,0,0.04,0.44,0.38,0,1
12,349,"facebook",59,40,110,59,0.0514,0.3085,0.3714,1,1
12,354,"friends/family",44,0,0,0,0.0476,0.2476,0.3333,1,1
1,322,"friends/family",18,25,18,52,0.1676,0.3441,0.3235,0,1
1,321,"unknown",0,0,0,0,0.025,0.425,0.25,1,0
11,363,"google",0,0,0,0,0.0833,0.2666,0.2916,1,1
12,330,"friends/family",0,0,0,0,0,0.3333,0.2222,0,0
12,333,"facebook",2,0,0,0,0.0285,0.1714,0.0714,1,0
11,359,"podcast",50,14,53,106,0.009,0.2727,0.2613,0,1
12,344,"podcast",30,35,35,28,0.11,0.2833,0.325,1,1
11,365,"unknown",0,0,0,0,0,0,0.5,0,0
12,337,"unknown",75,0,0,0,0.072,0.376,0.34,1,1
12,330,"friends/family",0,0,0,0,0,0.4285,0.3571,0,0
12,352,"unknown",0,0,0,0,0,0.7,0.3333,0,0
11,360,"podcast",0,0,0,0,0.1818,0.1454,0.3181,0,0
12,343,"unknown",0,19,3,0,0.0689,0.3379,0.1724,0,1
11,358,"friends/family",0,1,0,1,0.0871,0.3384,0.2884,1,1
12,345,"podcast",85,29,213,0,0.1836,0.3967,0.295,1,1
1,322,"unknown",12,36,23,92,0.146,0.2634,0.3015,1,1
12,348,"friends/family",156,0,0,0,0.1,0.28,0.4,0,1
12,339,"podcast",0,0,0,0,0,0.4,0.25,0,1
12,355,"unknown",2,14,0,1,0.0147,0.4,0.3602,1,1
11,361,"unknown",110,82,0,0,0.0235,0.5058,0.2647,1,0
12,356,"friends/family",14,16,7,13,0.0228,0.5028,0.3285,1,1
11,364,"friends/family",0,0,0,0,0,0.375,0.25,0,0
1,321,"friends/family",1,0,0,0,0.0347,0.4869,0.413,0,1
1,320,"unknown",30,33,0,18,0.0151,0.603,0.4166,0,1
12,356,"friends/family",0,0,0,0,0,0.4,0.2857,0,0
12,328,"friends/family",0,0,0,0,0,0.52,0.3,0,0
12,330,"youtube",252,0,0,0,0.123,0.3846,0.3076,1,1
11,365,"youtube",211,0,0,0,0,0.4571,0.3571,1,0
11,363,"friends/family",11,0,0,0,0.0588,0.2352,0.2352,0,1
12,341,"friends/family",0,0,0,0,0.0888,0.1555,0.1666,0,0
12,351,"unknown",125,52,0,0,0.0533,0.5066,0.35,0,1
11,357,"friends/family",0,0,0,0,0,0.2666,0.1666,0,0
1,324,"unknown",34,0,0,0,0.0285,0.3142,0.2142,0,0
11,357,"facebook",1,0,0,3,0.05,0.25,0.2589,1,1
1,321,"unknown",0,0,0,0,0,0.35,0.125,0,0
